,ROMEO_PASTERNAK_SHAKESPEARE,HAMLET_RADLOVA_SHAKESPEARE,CLEOPATRA_PASTERNAK_SHAKESPEARE,OTHELLO_PASTERNAK_SHAKESPEARE,OTHELLO_LEITIN_SHAKESPEARE,KINGLEAR_PASTERNAK_SHAKESPEARE,KINGLEAR_SCHEPKINAKUPERNIK_SHAKESPEARE,HAMLET_PASTERNAK_SHAKESPEARE,CLEOPATRA_DONSKOY_SHAKESPEARE,KINGLEAR_KUZMIN_SHAKESPEARE,ROMEO_RADLOVA_SHAKESPEARE,HAMLET_LOZINSKIY_SHAKESPEARE,HAMLET_ROSSOV_SHAKESPEARE,OTHELLO_LOZINSKIY_SHAKESPEARE,OTHELLO_RADLOVA_SHAKESPEARE
PRTFИimpfИintrИpresИactvfemnИsingИgent,1.515729493490147,0.5683985600588052,-1.3262633068038785,-0.37893237337253666,-0.37893237337253666,1.515729493490147,-0.37893237337253666,0.5683985600588052,1.515729493490147,-0.37893237337253666,-0.37893237337253666,-1.3262633068038785,0.5683985600588052,-0.37893237337253666,-1.3262633068038785
ADJFИSuprИQualmascИsingИablt,-0.903696114115064,1.0327955589886446,-0.2581988897471611,-0.2581988897471611,-0.903696114115064,-0.903696114115064,-0.2581988897471611,-0.903696114115064,0.3872983346207418,-0.2581988897471611,-0.2581988897471611,-0.903696114115064,0.3872983346207418,2.3237900077244507,1.6782927833565475
ADJFИSubxИQualneutИsingИnomn,-0.9036961141150639,1.0327955589886446,-0.9036961141150639,1.0327955589886446,0.38729833462074176,-0.9036961141150639,-0.9036961141150639,0.38729833462074176,-0.9036961141150639,-0.9036961141150639,-0.25819888974716104,-0.25819888974716104,-0.25819888974716104,2.32379000772445,1.0327955589886446
NOUNИanimИfemnИFixdsingИnomn,-0.144283900232046,-0.144283900232046,-0.5049936508121611,-0.5049936508121611,-0.5049936508121611,1.2985551020884143,3.1021038549889894,-0.144283900232046,-0.5049936508121611,0.5771356009281842,-0.5049936508121611,-0.5049936508121611,-0.5049936508121611,-0.5049936508121611,-0.5049936508121611
PRTFИperfИintrИpastИactvplurИgent,0.4955946277833521,-0.24779731389167597,-0.24779731389167597,-0.9911892555667041,0.4955946277833521,-0.9911892555667041,0.4955946277833521,0.4955946277833521,-0.24779731389167597,-0.9911892555667041,-0.9911892555667041,0.4955946277833521,2.7257704528084368,0.4955946277833521,-0.9911892555667041
PRTFИimpfИintrИpresИactvplurИnomn,-0.2836543144655877,-0.2836543144655877,0.5673086289311755,-0.2836543144655877,-1.134617257862351,-0.2836543144655877,-0.2836543144655877,-0.2836543144655877,0.5673086289311755,-0.2836543144655877,-1.134617257862351,-0.2836543144655877,3.1201974591214654,-0.2836543144655877,0.5673086289311755
NOUNИinanИmascИGeoxplurИnomn,-0.2385593618068489,-0.9542374472273958,-0.9542374472273958,-0.9542374472273958,1.9084748944547918,-0.9542374472273958,-0.2385593618068489,1.1927968090342447,-0.2385593618068489,0.47711872361369795,-0.9542374472273958,-0.2385593618068489,0.47711872361369795,-0.2385593618068489,1.9084748944547918
NOUNИanimИmascИNameplurИgent,0.6831300510639733,0.6831300510639733,0.6831300510639733,-1.3662601021279464,0.6831300510639733,-1.3662601021279464,-1.3662601021279464,0.6831300510639733,0.6831300510639733,-1.3662601021279464,-0.34156502553198653,0.6831300510639733,1.707825127659933,-0.34156502553198653,-0.34156502553198653
ADJFИAproИAnphmascИsingИdatv,-0.6268831279755029,-0.1567207819938757,-0.6268831279755029,-0.6268831279755029,-0.1567207819938757,0.3134415639877515,-0.6268831279755029,-0.6268831279755029,1.7239286019326334,-0.6268831279755029,-0.6268831279755029,-0.6268831279755029,2.664253293895888,0.7836039099693788,-0.1567207819938757
NOUNИinanИGNdrИPltmplurИdatv,-0.34156502553198653,-0.34156502553198653,0.6831300510639733,0.6831300510639733,-1.3662601021279464,0.6831300510639733,-1.3662601021279464,1.707825127659933,-0.34156502553198653,-0.34156502553198653,0.6831300510639733,1.707825127659933,-0.34156502553198653,-0.34156502553198653,-1.3662601021279464
NOUNИanimИmascИNameplurИnomn,-0.21602468994692856,0.4320493798938573,-0.21602468994692856,-0.8640987597877143,-0.21602468994692856,-0.8640987597877143,-0.8640987597877143,-0.21602468994692856,1.080123449734643,-0.8640987597877143,0.4320493798938573,3.024345659257001,-0.21602468994692856,-0.21602468994692856,-0.21602468994692856
ADJFИAproИAnphplurИablt,1.9823785111334082,1.23898656945838,0.49559462778335206,-0.24779731389167595,1.23898656945838,-0.9911892555667039,-0.9911892555667039,-0.24779731389167595,1.23898656945838,-0.9911892555667039,-0.24779731389167595,-0.9911892555667039,-0.9911892555667039,-0.24779731389167595,-0.24779731389167595
PRTFИimpfИintrИpresИactvmascИsingИgent,0.5163977794943223,0.5163977794943223,-0.2581988897471611,-1.0327955589886444,-1.0327955589886444,-1.0327955589886444,1.2909944487358058,1.2909944487358058,2.0655911179772892,0.5163977794943223,-1.0327955589886444,-1.0327955589886444,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
NPROИTHIRDperИAnphplurИablt,1.29884083793267,-0.9491529200277202,-0.19982166737425686,-0.9491529200277202,-0.9491529200277202,0.5495095852792066,-0.9491529200277202,2.0481720905861334,0.5495095852792066,-0.19982166737425686,-0.9491529200277202,0.5495095852792066,1.29884083793267,-0.9491529200277202,-0.19982166737425686
NOUNИanimИmascИSgtmИSurnsingИloct,-0.9491529200277202,0.5495095852792066,-0.19982166737425686,-0.19982166737425686,-0.9491529200277202,-0.19982166737425686,0.5495095852792066,-0.19982166737425686,-0.19982166737425686,2.0481720905861334,-0.9491529200277202,2.0481720905861334,0.5495095852792066,-0.9491529200277202,-0.9491529200277202
NOUNИanimИfemnИSgtmИSurnsingИgent,-0.13980789612357064,-0.6640875065869606,-0.13980789612357064,-0.6640875065869606,-0.6640875065869606,-0.13980789612357064,-0.6640875065869606,0.38447171433981936,3.0058697666567693,-0.6640875065869606,0.9087513248032093,-0.13980789612357064,0.9087513248032093,-0.6640875065869606,-0.6640875065869606
ADJFИSubxИQualmascИsingИdatv,0.5997168475538396,0.5997168475538396,0.5997168475538396,-0.2180788536559416,-1.0358745548657227,0.5997168475538396,1.4175125487636207,-1.0358745548657227,-0.2180788536559416,2.235308249973402,-0.2180788536559416,-0.2180788536559416,-1.0358745548657227,-1.0358745548657227,-1.0358745548657227
ADJFИSuprИQualfemnИsingИaccs,-0.9491529200277202,-0.9491529200277202,-0.19982166737425686,-0.19982166737425686,-0.19982166737425686,-0.19982166737425686,0.5495095852792066,-0.9491529200277202,-0.19982166737425686,-0.19982166737425686,-0.19982166737425686,-0.9491529200277202,0.5495095852792066,2.7975033432395966,1.29884083793267
ADJFfemnИsingИablt,1.4905020107773943,1.4905020107773943,-1.089213007875788,0.6305970045596668,-1.089213007875788,-1.089213007875788,-1.089213007875788,0.6305970045596668,1.4905020107773943,-0.22930800165806062,0.6305970045596668,-0.22930800165806062,-0.22930800165806062,-1.089213007875788,-0.22930800165806062
NOUNИinanИmascИSgtmsingИablt,-0.17445567519772934,1.5701010767795645,-1.046734051186376,0.6978227007909176,0.6978227007909176,-0.17445567519772934,-0.17445567519772934,-1.046734051186376,-1.046734051186376,1.5701010767795645,-1.046734051186376,1.5701010767795645,-1.046734051186376,-0.17445567519772934,-0.17445567519772934
PRTFИimpfИtranИpresИactvplurИgent,-0.17445567519772934,-1.046734051186376,-1.046734051186376,-0.17445567519772934,0.6978227007909176,-0.17445567519772934,1.5701010767795645,-0.17445567519772934,0.6978227007909176,-1.046734051186376,-0.17445567519772934,-0.17445567519772934,-0.17445567519772934,2.4423794527682112,-1.046734051186376
NPROsingИaccs,-0.13572417850765922,-0.13572417850765922,-0.8143450710459554,2.5787593916455256,-0.13572417850765922,1.9001384991072292,-0.13572417850765922,-0.13572417850765922,-0.8143450710459554,-0.8143450710459554,-0.8143450710459554,-0.13572417850765922,-0.8143450710459554,0.542896714030637,-0.13572417850765922
VERBИimpfИintrplurИTHIRDperИpresИindcИArch,-0.1456438162508838,-0.873862897505303,-0.873862897505303,-0.1456438162508838,0.5825752650035354,-0.1456438162508838,-0.873862897505303,0.5825752650035354,0.5825752650035354,-0.873862897505303,-0.873862897505303,2.0390134275123737,2.0390134275123737,-0.873862897505303,-0.1456438162508838
ADJFИAnumfemnИsingИgent,-0.9941002434954168,-0.16568337391590277,1.4911503652431253,-0.16568337391590277,-0.16568337391590277,0.6627334956636113,-0.9941002434954168,0.6627334956636113,2.3195672348226393,-0.9941002434954168,-0.9941002434954168,0.6627334956636113,-0.16568337391590277,-0.9941002434954168,-0.16568337391590277
ADJFИQualneutИsingИloct,-0.12403473458920845,1.1163126113028763,-0.7442084075352509,-0.12403473458920845,2.356659957194961,-0.7442084075352509,-0.7442084075352509,0.4961389383568339,1.7364862842489186,-0.7442084075352509,-0.7442084075352509,-0.12403473458920845,-0.7442084075352509,-0.7442084075352509,-0.12403473458920845
NOUNИanimИmascИSgtmИSurnsingИaccs,-0.3844484185300596,-0.3844484185300596,-0.06407473642167659,-0.3844484185300596,-0.3844484185300596,-0.3844484185300596,1.5377936741202385,-0.3844484185300596,3.139662084662154,-0.3844484185300596,-0.3844484185300596,-0.3844484185300596,-0.3844484185300596,-0.3844484185300596,-0.3844484185300596
PRTFИimpfИtranИpresИactvneutИsingИnomn,-0.40481108305073954,-0.40481108305073954,-0.047624833300086995,-0.40481108305073954,-0.40481108305073954,-0.40481108305073954,-0.40481108305073954,-0.047624833300086995,3.5242376642064386,-0.047624833300086995,-0.40481108305073954,-0.047624833300086995,0.30956141645056556,-0.40481108305073954,-0.40481108305073954
NUMRablt,-0.9546000530385808,-0.11230588859277418,-0.9546000530385808,1.572282440298839,-0.11230588859277418,-0.9546000530385808,-0.9546000530385808,-0.11230588859277418,-0.9546000530385808,-0.9546000530385808,0.7299882758530324,1.572282440298839,-0.11230588859277418,1.572282440298839,0.7299882758530324
VERBИperfИtranplurИimprИincl,-0.7776781201724257,-0.09149154354969712,-0.7776781201724257,1.28088160969576,-0.7776781201724257,-0.09149154354969712,-0.7776781201724257,0.5946950330730314,-0.7776781201724257,-0.7776781201724257,-0.7776781201724257,1.28088160969576,1.28088160969576,-0.7776781201724257,1.9670681863184885
NOUNИinanИneutplurИabltИVbe,-0.10240552419556177,1.4336773387378652,-0.10240552419556177,1.4336773387378652,0.6656359072711516,-0.8704469556622753,-0.8704469556622753,1.4336773387378652,-0.10240552419556177,-0.8704469556622753,-0.8704469556622753,-0.8704469556622753,1.4336773387378652,-0.8704469556622753,-0.8704469556622753
NPROsingИdatv,-0.07543909404658238,-0.6412322993959504,-0.07543909404658238,-0.6412322993959504,-0.07543909404658238,-0.07543909404658238,0.4903541113027856,-0.07543909404658238,0.4903541113027856,-0.6412322993959504,-0.6412322993959504,-0.07543909404658238,3.319320138049626,-0.6412322993959504,-0.6412322993959504
GRNDИimpfИtranpast,-0.6903337305966794,-0.6903337305966794,-0.6903337305966794,1.1370202621592367,2.964374254915153,-0.6903337305966794,-0.08121573301137403,-0.6903337305966794,-0.6903337305966794,-0.6903337305966794,-0.08121573301137403,0.5279022645739313,-0.08121573301137403,-0.08121573301137403,0.5279022645739313
NPROsingИgent,-0.9172320066322425,-0.9172320066322425,-0.05732700041451514,-0.9172320066322425,2.522388018238667,0.8025780058032121,0.8025780058032121,0.8025780058032121,-0.05732700041451514,-0.9172320066322425,0.8025780058032121,-0.9172320066322425,-0.05732700041451514,-0.05732700041451514,-0.9172320066322425
NOUNИanimИGNdrИPltmplurИnomn,2.011479085142482,-1.1097815642165416,0.971058868689474,-0.06936134776353384,-0.06936134776353384,-1.1097815642165416,-1.1097815642165416,0.971058868689474,-1.1097815642165416,-0.06936134776353384,0.971058868689474,-0.06936134776353384,-0.06936134776353384,0.971058868689474,-1.1097815642165416
PRTFИperfИintrИpastИactvplurИnomn,-0.7690378026561446,0.6729080773241266,0.6729080773241266,-0.7690378026561446,-0.7690378026561446,-0.04806486266600903,-0.04806486266600903,0.6729080773241266,2.8358268972945337,-0.04806486266600903,-0.7690378026561446,0.6729080773241266,-0.7690378026561446,-0.7690378026561446,-0.7690378026561446
PRTFИperfИtranИpastИpssvИAdjxplurИgent,-0.07543909404658239,-0.07543909404658239,-0.07543909404658239,1.0561473166521538,-0.07543909404658239,-1.2070255047453184,-0.07543909404658239,2.18773372735089,-1.2070255047453184,1.0561473166521538,1.0561473166521538,-0.07543909404658239,-1.2070255047453184,-0.07543909404658239,-1.2070255047453184
PRTFИperfИtranИpastИpssvmascИsingИloct,-1.1097815642165416,-0.06936134776353384,0.971058868689474,-1.1097815642165416,-0.06936134776353384,-1.1097815642165416,0.971058868689474,0.971058868689474,-0.06936134776353384,-0.06936134776353384,-1.1097815642165416,0.971058868689474,-0.06936134776353384,2.011479085142482,-1.1097815642165416
NOUNИinanИfemnИSgtmИGeoxsingИabltИVey,-0.675262647986621,-0.675262647986621,-0.675262647986621,1.2239135494757505,-0.0422039154991638,1.8569722819632077,-0.675262647986621,-0.675262647986621,-0.675262647986621,-0.675262647986621,-0.675262647986621,1.2239135494757505,-0.675262647986621,1.8569722819632077,-0.0422039154991638
NOUNИinanИGNdrИPltmplurИablt,-0.08345761876157999,-0.08345761876157999,-1.3353219001852803,-0.08345761876157999,2.4202709440858206,-0.08345761876157999,-0.08345761876157999,-0.08345761876157999,-0.08345761876157999,-1.3353219001852803,1.1684066626621201,1.1684066626621201,-0.08345761876157999,-1.3353219001852803,-0.08345761876157999
ADJFИSuprИQualmascИsingИgent,-0.8723154146237664,-0.8723154146237664,0.7632759877957956,-0.8723154146237664,-0.054519713413985385,-0.054519713413985385,-0.054519713413985385,-0.054519713413985385,-0.054519713413985385,-0.054519713413985385,-0.8723154146237664,-0.054519713413985385,3.2166630914251386,-0.054519713413985385,-0.054519713413985385
PRTFИperfИintrИpastИactvfemnИsingИgent,-1.0327955589886446,1.8719419506669184,-0.06454972243679027,-1.0327955589886446,-0.06454972243679027,-1.0327955589886446,-0.06454972243679027,1.8719419506669184,0.903696114115064,-0.06454972243679027,-1.0327955589886446,-0.06454972243679027,-0.06454972243679027,0.903696114115064,-1.0327955589886446
NUMRfemnИgent,-0.9698878361430061,-0.060617989758937875,-0.9698878361430061,-0.060617989758937875,-0.060617989758937875,1.7579217030091987,1.7579217030091987,-0.060617989758937875,-0.9698878361430061,1.7579217030091987,-0.9698878361430061,-0.060617989758937875,-0.9698878361430061,-0.060617989758937875,-0.060617989758937875
COMPVej,-0.05208817806924756,-0.05208817806924756,-0.8334108491079611,-0.8334108491079611,0.729234492969466,0.729234492969466,-0.05208817806924756,1.5105571640081796,-0.8334108491079611,-0.8334108491079611,0.729234492969466,-0.8334108491079611,-0.8334108491079611,2.291879835046893,-0.8334108491079611
ADJFИSubxmascИsingИnomn,-0.054519713413985385,-0.054519713413985385,-0.8723154146237664,-0.054519713413985385,-0.8723154146237664,0.7632759877957956,1.5810716890055767,-0.054519713413985385,-0.8723154146237664,0.7632759877957956,-0.8723154146237664,-0.8723154146237664,-0.054519713413985385,-0.8723154146237664,2.398867390215358
VERBИperfИintrИImpeneutИsingИpastИindc,0.8366600265340756,0.0,0.0,-0.8366600265340756,-0.8366600265340756,2.5099800796022267,-0.8366600265340756,-0.8366600265340756,0.8366600265340756,-0.8366600265340756,0.8366600265340756,-0.8366600265340756,0.0,0.8366600265340756,-0.8366600265340756
PRTFИimpfИtranИpresИpssvmascИsingИnomn,-0.6069769786668839,-0.6069769786668839,-0.6069769786668839,-0.6069769786668839,-0.6069769786668839,0.0,1.2139539573337679,-0.6069769786668839,0.0,3.03488489333442,-0.6069769786668839,0.0,0.6069769786668839,0.0,-0.6069769786668839
NOUNИanimИfemnИMsfplurИnomn,0.0,1.1832159566199232,0.0,-1.1832159566199232,1.1832159566199232,1.1832159566199232,0.0,0.0,-1.1832159566199232,1.1832159566199232,-1.1832159566199232,-1.1832159566199232,1.1832159566199232,0.0,-1.1832159566199232
ADJFИAnumfemnИsingИaccs,-0.8366600265340756,0.0,-0.8366600265340756,-0.8366600265340756,-0.8366600265340756,0.8366600265340756,1.6733200530681511,0.0,1.6733200530681511,1.6733200530681511,-0.8366600265340756,0.0,0.0,-0.8366600265340756,-0.8366600265340756
NPROplurИnomn,-0.7071067811865475,0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.0,-0.7071067811865475,0.7071067811865475,-0.7071067811865475,0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.7071067811865475,2.82842712474619,-0.7071067811865475,0.0
NOUNИinanИmascИSgtmИArchsingИnomn,-0.8366600265340756,0.0,-0.8366600265340756,-0.8366600265340756,1.6733200530681511,0.0,-0.8366600265340756,-0.8366600265340756,-0.8366600265340756,-0.8366600265340756,1.6733200530681511,0.0,1.6733200530681511,0.8366600265340756,0.0
NOUNИinanИmascИSgtmИGeoxsingИaccs,-0.3789323733725368,-0.3789323733725368,2.4630604269214893,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214893,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
NOUNИanimИmascИNamesingИvoctИInfr,0.06454972243679027,2.001041395540499,0.06454972243679027,-0.903696114115064,-0.903696114115064,0.06454972243679027,-0.903696114115064,1.0327955589886446,0.06454972243679027,0.06454972243679027,-0.903696114115064,2.001041395540499,0.06454972243679027,-0.903696114115064,-0.903696114115064
PRTFИimpfИtranИpresИactvmascИsingИablt,-1.3262633068038787,-1.3262633068038787,-1.3262633068038787,0.09473309334313418,-1.3262633068038787,0.09473309334313418,0.09473309334313418,0.09473309334313418,0.09473309334313418,1.515729493490147,0.09473309334313418,1.515729493490147,0.09473309334313418,1.515729493490147,0.09473309334313418
NOUNИanimИneutplurИgent,-1.1684066626621201,1.3353219001852803,-1.1684066626621201,1.3353219001852803,0.08345761876157999,0.08345761876157999,0.08345761876157999,0.08345761876157999,-1.1684066626621201,-1.1684066626621201,-1.1684066626621201,0.08345761876157999,1.3353219001852803,0.08345761876157999,1.3353219001852803
ADJFИSubxИQualfemnИsingИaccs,-1.1684066626621201,1.3353219001852803,1.3353219001852803,0.08345761876157999,0.08345761876157999,-1.1684066626621201,-1.1684066626621201,-1.1684066626621201,0.08345761876157999,1.3353219001852803,0.08345761876157999,0.08345761876157999,1.3353219001852803,0.08345761876157999,-1.1684066626621201
NOUNИanimИmascИSgtmИNamesingИgent,-0.479994402430278,-0.479994402430278,-0.479994402430278,-0.479994402430278,-0.479994402430278,2.09140418201764,1.577124465128056,-0.479994402430278,-0.479994402430278,2.09140418201764,-0.479994402430278,-0.479994402430278,-0.479994402430278,-0.479994402430278,-0.479994402430278
NOUNИanimИmascИNameplurИloct,-0.4473766633615302,-0.4473766633615302,2.428616172534021,-0.4473766633615302,-0.4473766633615302,-0.4473766633615302,-0.4473766633615302,0.03195547595439501,2.428616172534021,-0.4473766633615302,-0.4473766633615302,0.03195547595439501,-0.4473766633615302,-0.4473766633615302,-0.4473766633615302
NOUNИanimИfemnplurИloct,2.1502017806695495,0.06936134776353385,-0.9710588686894741,-0.9710588686894741,0.06936134776353385,0.06936134776353385,1.1097815642165418,1.1097815642165418,0.06936134776353385,1.1097815642165418,0.06936134776353385,-0.9710588686894741,-0.9710588686894741,-0.9710588686894741,-0.9710588686894741
ADJFИPossplurИgent,1.3353219001852803,0.08345761876157999,1.3353219001852803,-1.1684066626621201,-1.1684066626621201,0.08345761876157999,-1.1684066626621201,0.08345761876157999,1.3353219001852803,1.3353219001852803,-1.1684066626621201,0.08345761876157999,-1.1684066626621201,0.08345761876157999,0.08345761876157999
NOUNИanimИGNdrИPltmplurИgent,0.0754390940465824,0.0754390940465824,0.0754390940465824,0.0754390940465824,2.3386119154440546,-1.0561473166521538,-1.0561473166521538,0.0754390940465824,0.0754390940465824,-1.0561473166521538,1.2070255047453187,-1.0561473166521538,1.2070255047453187,-1.0561473166521538,0.0754390940465824
ADJFИPossplurИnomn,0.14564381625088382,1.2379724381325128,-0.9466848056307451,-0.9466848056307451,-0.9466848056307451,0.14564381625088382,1.2379724381325128,2.3303010600141416,-0.9466848056307451,-0.9466848056307451,0.14564381625088382,0.14564381625088382,0.14564381625088382,0.14564381625088382,-0.9466848056307451
ADJFfemnИsingИdatv,0.17939874036898085,-1.1660918123983757,1.5248892931363374,0.17939874036898085,0.17939874036898085,0.17939874036898085,-1.1660918123983757,0.17939874036898085,1.5248892931363374,-1.1660918123983757,-1.1660918123983757,1.5248892931363374,0.17939874036898085,-1.1660918123983757,0.17939874036898085
ADJFinanИplurИaccs,-0.946684805630745,1.2379724381325126,0.1456438162508838,-0.946684805630745,0.1456438162508838,0.1456438162508838,-0.946684805630745,2.330301060014141,0.1456438162508838,0.1456438162508838,-0.946684805630745,-0.946684805630745,1.2379724381325126,0.1456438162508838,-0.946684805630745
NOUNИinanИmascИSgtmИGeoxsingИdatv,1.570410200478571,-0.43436877885577496,0.06682596597781151,-0.43436877885577496,-0.43436877885577496,-0.43436877885577496,-0.43436877885577496,-0.43436877885577496,0.06682596597781151,-0.43436877885577496,3.0739944349793302,-0.43436877885577496,-0.43436877885577496,-0.43436877885577496,-0.43436877885577496
COMPCmpSCND,-0.4195731958391369,-0.4195731958391369,-0.4195731958391369,3.4534101503682804,0.5486726407127175,0.06454972243679027,-0.4195731958391369,0.06454972243679027,-0.4195731958391369,-0.4195731958391369,-0.4195731958391369,0.06454972243679027,-0.4195731958391369,-0.4195731958391369,-0.4195731958391369
NUMRmascИablt,-1.0394062231888228,1.3592235226315375,-1.0394062231888228,1.3592235226315375,-1.0394062231888228,1.3592235226315375,1.3592235226315375,0.15990864972135732,0.15990864972135732,0.15990864972135732,-1.0394062231888228,0.15990864972135732,0.15990864972135732,-1.0394062231888228,-1.0394062231888228
ADJFИSuprИQualneutИsingИgent,-1.0394062231888228,-1.0394062231888228,0.15990864972135732,0.15990864972135732,0.15990864972135732,-1.0394062231888228,-1.0394062231888228,0.15990864972135732,0.15990864972135732,0.15990864972135732,0.15990864972135732,1.3592235226315375,0.15990864972135732,2.5585383955417176,-1.0394062231888228
PRTFИimpfИtranИpresИactvfemnИsingИgent,-0.7299882758530325,0.1123058885927742,-0.7299882758530325,0.1123058885927742,-0.7299882758530325,0.9546000530385809,-0.7299882758530325,0.9546000530385809,2.6391883819301944,-0.7299882758530325,-0.7299882758530325,0.9546000530385809,0.1123058885927742,-0.7299882758530325,-0.7299882758530325
ADJFИAnumplurИgent,-1.0394062231888228,-1.0394062231888228,-1.0394062231888228,0.15990864972135732,-1.0394062231888228,0.15990864972135732,1.3592235226315375,1.3592235226315375,0.15990864972135732,1.3592235226315375,0.15990864972135732,0.15990864972135732,-1.0394062231888228,1.3592235226315375,-1.0394062231888228
ADJFИQualfemnИsingИdatv,-0.7700535410868202,2.7840397254677343,0.11846977555181847,-0.7700535410868202,-0.7700535410868202,1.006993092190457,0.11846977555181847,0.11846977555181847,-0.7700535410868202,-0.7700535410868202,0.11846977555181847,-0.7700535410868202,0.11846977555181847,-0.7700535410868202,1.006993092190457
NOUNИanimИGNdrИMsfИPltmИSurnplurИgent,0.15990864972135732,1.3592235226315375,-1.0394062231888228,1.3592235226315375,0.15990864972135732,-1.0394062231888228,0.15990864972135732,1.3592235226315375,-1.0394062231888228,-1.0394062231888228,1.3592235226315375,0.15990864972135732,-1.0394062231888228,-1.0394062231888228,0.15990864972135732
PRTFИimpfИintrИpastИactvmascИsingИnomn,-0.7888106377466155,-0.7888106377466155,2.1692292538031928,2.1692292538031928,0.19720265943665383,-0.7888106377466155,-0.7888106377466155,0.19720265943665383,0.19720265943665383,-0.7888106377466155,0.19720265943665383,-0.7888106377466155,0.19720265943665383,0.19720265943665383,-0.7888106377466155
ADJFanimИmascИsingИaccs,-0.5616875979995275,1.5446408944987007,-0.5616875979995275,-0.5616875979995275,-0.5616875979995275,-0.5616875979995275,-0.5616875979995275,0.8425313969992911,-0.5616875979995275,-0.5616875979995275,-0.5616875979995275,1.5446408944987007,2.24675039199811,-0.5616875979995275,-0.5616875979995275
PRTFИperfИtranИpastИpssvИAdjxfemnИsingИgent,-1.0327955589886446,0.25819888974716104,1.5491933384829666,-1.0327955589886446,0.25819888974716104,-1.0327955589886446,-1.0327955589886446,0.25819888974716104,1.5491933384829666,0.25819888974716104,-1.0327955589886446,-1.0327955589886446,0.25819888974716104,1.5491933384829666,0.25819888974716104
ADJFИAproИSubxplurИablt,0.1847872870719591,0.1847872870719591,-0.7391491482878366,0.1847872870719591,-0.7391491482878366,0.1847872870719591,-0.7391491482878366,2.9565965931513465,-0.7391491482878366,-0.7391491482878366,1.1087237224317548,0.1847872870719591,-0.7391491482878366,-0.7391491482878366,0.1847872870719591
ADJFИAnumneutИsingИgent,0.21251185925162067,0.21251185925162067,-0.850047437006483,-0.850047437006483,-0.850047437006483,-0.850047437006483,-0.850047437006483,1.2750711555097243,1.2750711555097243,-0.850047437006483,2.3376304517678284,-0.850047437006483,0.21251185925162067,0.21251185925162067,0.21251185925162067
NOUNИanimИfemnИNameplurИablt,-0.8500474370064828,2.3376304517678275,-0.8500474370064828,0.21251185925162064,-0.8500474370064828,0.21251185925162064,0.21251185925162064,0.21251185925162064,-0.8500474370064828,0.21251185925162064,1.275071155509724,-0.8500474370064828,1.275071155509724,-0.8500474370064828,-0.8500474370064828
NOUNИanimИmascИSgtmИFixdsingИnomn,-0.34245800751478245,0.5136870112721736,-0.34245800751478245,-0.34245800751478245,-0.34245800751478245,-0.34245800751478245,-0.34245800751478245,0.08561450187869558,-0.34245800751478245,-0.34245800751478245,-0.34245800751478245,-0.34245800751478245,3.5101945770265193,-0.34245800751478245,-0.34245800751478245
NPROИfemnsingИgent,0.33383047504632024,1.5856947564700206,-0.9180338063773803,-0.9180338063773803,0.33383047504632024,0.33383047504632024,0.33383047504632024,-0.9180338063773803,1.5856947564700206,0.33383047504632024,-0.9180338063773803,-0.9180338063773803,-0.9180338063773803,-0.9180338063773803,1.5856947564700206
ADJFneutИsingИloct,-0.7100469468046932,2.19469056285087,-0.7100469468046932,0.2581988897471612,-0.7100469468046932,-0.7100469468046932,-0.7100469468046932,0.2581988897471612,0.2581988897471612,-0.7100469468046932,0.2581988897471612,2.19469056285087,0.2581988897471612,-0.7100469468046932,-0.7100469468046932
NOUNИinanИfemnИSgtmsingИabltИVoy,1.2264447262990155,-0.7100469468046932,-0.7100469468046932,1.2264447262990155,-0.7100469468046932,0.2581988897471612,0.2581988897471612,-0.7100469468046932,1.2264447262990155,-0.7100469468046932,-0.7100469468046932,-0.7100469468046932,2.19469056285087,-0.7100469468046932,-0.7100469468046932
ADJFИSubxИQualfemnИsingИdatv,0.27744539105413546,1.317865607507143,-0.7629748253988723,-0.7629748253988723,-0.7629748253988723,-0.7629748253988723,0.27744539105413546,2.358285823960151,-0.7629748253988723,1.317865607507143,-0.7629748253988723,0.27744539105413546,0.27744539105413546,-0.7629748253988723,-0.7629748253988723
VERBИimpfИintrsingИTHIRDperИpresИindcИInfr,1.4333427868850657,-0.8298300345124064,0.30175637618632967,0.30175637618632967,-0.8298300345124064,-0.8298300345124064,-0.8298300345124064,-0.8298300345124064,-0.8298300345124064,-0.8298300345124064,0.30175637618632967,1.4333427868850657,1.4333427868850657,1.4333427868850657,-0.8298300345124064
PRTFИperfИtranИpastИpssvИAdjxplurИnomn,-0.9180338063773801,0.33383047504632013,0.33383047504632013,-0.9180338063773801,0.33383047504632013,-0.9180338063773801,2.8375590378937203,0.33383047504632013,0.33383047504632013,0.33383047504632013,-0.9180338063773801,-0.9180338063773801,0.33383047504632013,0.33383047504632013,-0.9180338063773801
